1577379701,Domi2211,363,5,4931,373
1577379814,cartel,0,5,4000,596
1577379820,Knecht+der+1,0,5,4010,488
1577379946,Aquos,0,5,4000,597
1577379972,NewRisingx,0,5,4069,438
1577380024,kazudaki,0,5,4067,439
1577380038,Trabii61,0,5,4000,598
1577380055,Schneemann,0,5,4000,599
1577380058,martin1997,334,5,6991,336
1577380083,ELTRQO,0,5,9661,311
1577380230,burak81,0,5,4052,445
1577380241,DerKaiser80,0,5,4000,600
1577380269,BlackGiant,0,5,5419,360
1577380280,Madara9289,0,5,4197,414
1577380328,maassii97,0,5,4013,476
1577380498,Kks123456,0,5,5440,364
1577380514,lulatsch7,0,5,4187,423
1577380527,Siranya,0,5,4074,435
1577380550,Papa+formigas,0,5,4000,601
1577380564,Killer-auf-Jagt,0,5,4032,462
1577380583,Shantrix,0,5,4008,492
1577380604,Piotrek.26,0,5,4000,602
1577380612,Goldmakrele,0,5,4002,496
1577380622,k7yxc,0,5,4008,493
